Council area,Year,Sex,Age group,Type,Life expectancy
Na h-Eileanan Siar,2012-14,Male,60 to 64,Estimate,20.81517724
Na h-Eileanan Siar,2012-14,Male,60 to 64,Lower_CI,20.00551145
Na h-Eileanan Siar,2012-14,Male,60 to 64,Upper_CI,21.62484302
Na h-Eileanan Siar,2012-14,Male,65 to 69,Estimate,17.237304
Na h-Eileanan Siar,2012-14,Male,65 to 69,Lower_CI,16.47364601
Na h-Eileanan Siar,2012-14,Male,65 to 69,Upper_CI,18.00096199
Na h-Eileanan Siar,2012-14,Male,70 to 74,Estimate,13.72753337
Na h-Eileanan Siar,2012-14,Male,70 to 74,Lower_CI,12.99314508
Na h-Eileanan Siar,2012-14,Male,70 to 74,Upper_CI,14.46192166
Na h-Eileanan Siar,2012-14,Male,75 to 79,Estimate,10.46259585
Na h-Eileanan Siar,2012-14,Male,75 to 79,Lower_CI,9.752990012
Na h-Eileanan Siar,2012-14,Male,75 to 79,Upper_CI,11.17220169
Na h-Eileanan Siar,2012-14,Male,80 to 84,Estimate,7.932953872
Na h-Eileanan Siar,2012-14,Male,80 to 84,Lower_CI,7.220724785
Na h-Eileanan Siar,2012-14,Male,80 to 84,Upper_CI,8.645182958
Na h-Eileanan Siar,2012-14,Male,85 to 89,Estimate,5.70133801
Na h-Eileanan Siar,2012-14,Male,85 to 89,Lower_CI,4.926487382
Na h-Eileanan Siar,2012-14,Male,85 to 89,Upper_CI,6.476188638
Na h-Eileanan Siar,2012-14,Male,90 and over,Estimate,4.086956522
Na h-Eileanan Siar,2012-14,Male,90 and over,Lower_CI,2.905882348
Na h-Eileanan Siar,2012-14,Male,90 and over,Upper_CI,5.268030696
Na h-Eileanan Siar,2012-14,Female,0,Estimate,82.13456738
Na h-Eileanan Siar,2012-14,Female,0,Lower_CI,80.8650913
Na h-Eileanan Siar,2012-14,Female,0,Upper_CI,83.40404347
Na h-Eileanan Siar,2012-14,Female,1 to 4,Estimate,81.60093786
Na h-Eileanan Siar,2012-14,Female,1 to 4,Lower_CI,80.50103173
Na h-Eileanan Siar,2012-14,Female,1 to 4,Upper_CI,82.700844
Na h-Eileanan Siar,2012-14,Female,5 to 9,Estimate,77.60093786
Na h-Eileanan Siar,2012-14,Female,5 to 9,Lower_CI,76.50103173
Na h-Eileanan Siar,2012-14,Female,5 to 9,Upper_CI,78.700844
Na h-Eileanan Siar,2012-14,Female,10 to 14,Estimate,72.60093786
Na h-Eileanan Siar,2012-14,Female,10 to 14,Lower_CI,71.50103173
Na h-Eileanan Siar,2012-14,Female,10 to 14,Upper_CI,73.700844
Na h-Eileanan Siar,2012-14,Female,15 to 19,Estimate,67.60093786
Na h-Eileanan Siar,2012-14,Female,15 to 19,Lower_CI,66.50103173
Na h-Eileanan Siar,2012-14,Female,15 to 19,Upper_CI,68.700844
Na h-Eileanan Siar,2012-14,Female,20 to 24,Estimate,62.60093786
Na h-Eileanan Siar,2012-14,Female,20 to 24,Lower_CI,61.50103173
Na h-Eileanan Siar,2012-14,Female,20 to 24,Upper_CI,63.700844
Na h-Eileanan Siar,2012-14,Female,25 to 29,Estimate,57.78718186
Na h-Eileanan Siar,2012-14,Female,25 to 29,Lower_CI,56.74620289
Na h-Eileanan Siar,2012-14,Female,25 to 29,Upper_CI,58.82816083
Na h-Eileanan Siar,2012-14,Female,30 to 34,Estimate,53.08798263
Na h-Eileanan Siar,2012-14,Female,30 to 34,Lower_CI,52.12844154
Na h-Eileanan Siar,2012-14,Female,30 to 34,Upper_CI,54.04752372
Na h-Eileanan Siar,2012-14,Female,35 to 39,Estimate,48.21014632
Na h-Eileanan Siar,2012-14,Female,35 to 39,Lower_CI,47.27864165
Na h-Eileanan Siar,2012-14,Female,35 to 39,Upper_CI,49.14165099
Na h-Eileanan Siar,2012-14,Female,40 to 44,Estimate,43.30792203
Na h-Eileanan Siar,2012-14,Female,40 to 44,Lower_CI,42.39435079
Na h-Eileanan Siar,2012-14,Female,40 to 44,Upper_CI,44.22149328
Na h-Eileanan Siar,2012-14,Female,45 to 49,Estimate,38.52846566
Na h-Eileanan Siar,2012-14,Female,45 to 49,Lower_CI,37.64470274
Na h-Eileanan Siar,2012-14,Female,45 to 49,Upper_CI,39.41222858
Na h-Eileanan Siar,2012-14,Female,50 to 54,Estimate,33.87859652
Na h-Eileanan Siar,2012-14,Female,50 to 54,Lower_CI,33.03181612
Na h-Eileanan Siar,2012-14,Female,50 to 54,Upper_CI,34.72537692
Na h-Eileanan Siar,2012-14,Female,55 to 59,Estimate,29.39115118
Na h-Eileanan Siar,2012-14,Female,55 to 59,Lower_CI,28.59235133
Na h-Eileanan Siar,2012-14,Female,55 to 59,Upper_CI,30.18995104
Na h-Eileanan Siar,2012-14,Female,60 to 64,Estimate,24.90159581
Na h-Eileanan Siar,2012-14,Female,60 to 64,Lower_CI,24.14673623
Na h-Eileanan Siar,2012-14,Female,60 to 64,Upper_CI,25.6564554
Na h-Eileanan Siar,2012-14,Female,65 to 69,Estimate,20.46379079
Na h-Eileanan Siar,2012-14,Female,65 to 69,Lower_CI,19.74560222
Na h-Eileanan Siar,2012-14,Female,65 to 69,Upper_CI,21.18197936
Na h-Eileanan Siar,2012-14,Female,70 to 74,Estimate,16.51584296
Na h-Eileanan Siar,2012-14,Female,70 to 74,Lower_CI,15.85453786
Na h-Eileanan Siar,2012-14,Female,70 to 74,Upper_CI,17.17714805
Na h-Eileanan Siar,2012-14,Female,75 to 79,Estimate,12.4862172
Na h-Eileanan Siar,2012-14,Female,75 to 79,Lower_CI,11.87050005
Na h-Eileanan Siar,2012-14,Female,75 to 79,Upper_CI,13.10193435
Na h-Eileanan Siar,2012-14,Female,80 to 84,Estimate,9.073893878
Na h-Eileanan Siar,2012-14,Female,80 to 84,Lower_CI,8.509081019
Na h-Eileanan Siar,2012-14,Female,80 to 84,Upper_CI,9.638706738
Na h-Eileanan Siar,2012-14,Female,85 to 89,Estimate,6.232051588
Na h-Eileanan Siar,2012-14,Female,85 to 89,Lower_CI,5.688166279
Na h-Eileanan Siar,2012-14,Female,85 to 89,Upper_CI,6.775936898
Na h-Eileanan Siar,2012-14,Female,90 and over,Estimate,4.227848101
Na h-Eileanan Siar,2012-14,Female,90 and over,Lower_CI,3.568603012
Na h-Eileanan Siar,2012-14,Female,90 and over,Upper_CI,4.887093191
North Ayrshire,2012-14,Male,0,Estimate,76.39328515
North Ayrshire,2012-14,Male,0,Lower_CI,75.77640464
North Ayrshire,2012-14,Male,0,Upper_CI,77.01016566
North Ayrshire,2012-14,Male,1 to 4,Estimate,75.65186889
North Ayrshire,2012-14,Male,1 to 4,Lower_CI,75.06339178
North Ayrshire,2012-14,Male,1 to 4,Upper_CI,76.240346
North Ayrshire,2012-14,Male,5 to 9,Estimate,71.7511971
North Ayrshire,2012-14,Male,5 to 9,Lower_CI,71.17276032
North Ayrshire,2012-14,Male,5 to 9,Upper_CI,72.32963388
North Ayrshire,2012-14,Male,10 to 14,Estimate,66.78178644
North Ayrshire,2012-14,Male,10 to 14,Lower_CI,66.20620972
North Ayrshire,2012-14,Male,10 to 14,Upper_CI,67.35736316
North Ayrshire,2012-14,Male,15 to 19,Estimate,61.83850232
North Ayrshire,2012-14,Male,15 to 19,Lower_CI,61.26781035
North Ayrshire,2012-14,Male,15 to 19,Upper_CI,62.4091943
North Ayrshire,2012-14,Male,20 to 24,Estimate,56.88350688
North Ayrshire,2012-14,Male,20 to 24,Lower_CI,56.3158008
North Ayrshire,2012-14,Male,20 to 24,Upper_CI,57.45121296
North Ayrshire,2012-14,Male,25 to 29,Estimate,52.18024794
North Ayrshire,2012-14,Male,25 to 29,Lower_CI,51.6328414
North Ayrshire,2012-14,Male,25 to 29,Upper_CI,52.72765449
North Ayrshire,2012-14,Male,30 to 34,Estimate,47.42148446
North Ayrshire,2012-14,Male,30 to 34,Lower_CI,46.89223373
North Ayrshire,2012-14,Male,30 to 34,Upper_CI,47.95073518
North Ayrshire,2012-14,Male,35 to 39,Estimate,42.82610151
North Ayrshire,2012-14,Male,35 to 39,Lower_CI,42.32618164
North Ayrshire,2012-14,Male,35 to 39,Upper_CI,43.32602138
North Ayrshire,2012-14,Male,40 to 44,Estimate,38.29029266
North Ayrshire,2012-14,Male,40 to 44,Lower_CI,37.82199504
North Ayrshire,2012-14,Male,40 to 44,Upper_CI,38.75859028
North Ayrshire,2012-14,Male,45 to 49,Estimate,33.78934392
North Ayrshire,2012-14,Male,45 to 49,Lower_CI,33.34379494
North Ayrshire,2012-14,Male,45 to 49,Upper_CI,34.2348929
North Ayrshire,2012-14,Male,50 to 54,Estimate,29.41177599
North Ayrshire,2012-14,Male,50 to 54,Lower_CI,28.98661381
North Ayrshire,2012-14,Male,50 to 54,Upper_CI,29.83693817
North Ayrshire,2012-14,Male,55 to 59,Estimate,25.03972653
North Ayrshire,2012-14,Male,55 to 59,Lower_CI,24.63127735
North Ayrshire,2012-14,Male,55 to 59,Upper_CI,25.44817572
North Ayrshire,2012-14,Male,60 to 64,Estimate,20.82150946
North Ayrshire,2012-14,Male,60 to 64,Lower_CI,20.43101979
North Ayrshire,2012-14,Male,60 to 64,Upper_CI,21.21199914
North Ayrshire,2012-14,Male,65 to 69,Estimate,16.99251132
North Ayrshire,2012-14,Male,65 to 69,Lower_CI,16.62074071
North Ayrshire,2012-14,Male,65 to 69,Upper_CI,17.36428194
North Ayrshire,2012-14,Male,70 to 74,Estimate,13.50936392
North Ayrshire,2012-14,Male,70 to 74,Lower_CI,13.14850594
North Ayrshire,2012-14,Male,70 to 74,Upper_CI,13.8702219
North Ayrshire,2012-14,Male,75 to 79,Estimate,10.48806884
North Ayrshire,2012-14,Male,75 to 79,Lower_CI,10.13440166
North Ayrshire,2012-14,Male,75 to 79,Upper_CI,10.84173602
North Ayrshire,2012-14,Male,80 to 84,Estimate,8.11382329
North Ayrshire,2012-14,Male,80 to 84,Lower_CI,7.752133848
North Ayrshire,2012-14,Male,80 to 84,Upper_CI,8.475512731
North Ayrshire,2012-14,Male,85 to 89,Estimate,5.707643782
North Ayrshire,2012-14,Male,85 to 89,Lower_CI,5.297562926
North Ayrshire,2012-14,Male,85 to 89,Upper_CI,6.117724639
North Ayrshire,2012-14,Male,90 and over,Estimate,4.296703297
North Ayrshire,2012-14,Male,90 and over,Lower_CI,3.672457334
North Ayrshire,2012-14,Male,90 and over,Upper_CI,4.92094926
North Ayrshire,2012-14,Female,0,Estimate,80.97508211
North Ayrshire,2012-14,Female,0,Lower_CI,80.46123297
North Ayrshire,2012-14,Female,0,Upper_CI,81.48893124
North Ayrshire,2012-14,Female,1 to 4,Estimate,80.1364611
North Ayrshire,2012-14,Female,1 to 4,Lower_CI,79.64652851
North Ayrshire,2012-14,Female,1 to 4,Upper_CI,80.62639369
North Ayrshire,2012-14,Female,5 to 9,Estimate,76.20877619
North Ayrshire,2012-14,Female,5 to 9,Lower_CI,75.7287508
North Ayrshire,2012-14,Female,5 to 9,Upper_CI,76.68880159
North Ayrshire,2012-14,Female,10 to 14,Estimate,71.20877619
North Ayrshire,2012-14,Female,10 to 14,Lower_CI,70.7287508
North Ayrshire,2012-14,Female,10 to 14,Upper_CI,71.68880159
North Ayrshire,2012-14,Female,15 to 19,Estimate,66.20877619
North Ayrshire,2012-14,Female,15 to 19,Lower_CI,65.7287508
North Ayrshire,2012-14,Female,15 to 19,Upper_CI,66.68880159
North Ayrshire,2012-14,Female,20 to 24,Estimate,61.3105149
North Ayrshire,2012-14,Female,20 to 24,Lower_CI,60.84019143
North Ayrshire,2012-14,Female,20 to 24,Upper_CI,61.78083837
North Ayrshire,2012-14,Female,25 to 29,Estimate,56.36093111
North Ayrshire,2012-14,Female,25 to 29,Lower_CI,55.89542373
North Ayrshire,2012-14,Female,25 to 29,Upper_CI,56.8264385
North Ayrshire,2012-14,Female,30 to 34,Estimate,51.50358388
North Ayrshire,2012-14,Female,30 to 34,Lower_CI,51.05105467
North Ayrshire,2012-14,Female,30 to 34,Upper_CI,51.9561131
North Ayrshire,2012-14,Female,35 to 39,Estimate,46.63494904
North Ayrshire,2012-14,Female,35 to 39,Lower_CI,46.19358353
North Ayrshire,2012-14,Female,35 to 39,Upper_CI,47.07631456
North Ayrshire,2012-14,Female,40 to 44,Estimate,41.76523397
North Ayrshire,2012-14,Female,40 to 44,Lower_CI,41.33324739
North Ayrshire,2012-14,Female,40 to 44,Upper_CI,42.19722055
North Ayrshire,2012-14,Female,45 to 49,Estimate,37.01327714
North Ayrshire,2012-14,Female,45 to 49,Lower_CI,36.59320669
North Ayrshire,2012-14,Female,45 to 49,Upper_CI,37.43334759
North Ayrshire,2012-14,Female,50 to 54,Estimate,32.40240144
North Ayrshire,2012-14,Female,50 to 54,Lower_CI,31.9962235
North Ayrshire,2012-14,Female,50 to 54,Upper_CI,32.80857937
North Ayrshire,2012-14,Female,55 to 59,Estimate,27.88977759
North Ayrshire,2012-14,Female,55 to 59,Lower_CI,27.49917814
North Ayrshire,2012-14,Female,55 to 59,Upper_CI,28.28037704
North Ayrshire,2012-14,Female,60 to 64,Estimate,23.58379169
North Ayrshire,2012-14,Female,60 to 64,Lower_CI,23.21290807
North Ayrshire,2012-14,Female,60 to 64,Upper_CI,23.95467531
North Ayrshire,2012-14,Female,65 to 69,Estimate,19.49982538
North Ayrshire,2012-14,Female,65 to 69,Lower_CI,19.15025921
North Ayrshire,2012-14,Female,65 to 69,Upper_CI,19.84939154
North Ayrshire,2012-14,Female,70 to 74,Estimate,15.60512938
North Ayrshire,2012-14,Female,70 to 74,Lower_CI,15.27291937
North Ayrshire,2012-14,Female,70 to 74,Upper_CI,15.93733939
North Ayrshire,2012-14,Female,75 to 79,Estimate,12.04431131
North Ayrshire,2012-14,Female,75 to 79,Lower_CI,11.73069234
North Ayrshire,2012-14,Female,75 to 79,Upper_CI,12.35793027
North Ayrshire,2012-14,Female,80 to 84,Estimate,8.872814124
North Ayrshire,2012-14,Female,80 to 84,Lower_CI,8.572608624
North Ayrshire,2012-14,Female,80 to 84,Upper_CI,9.173019623
North Ayrshire,2012-14,Female,85 to 89,Estimate,6.418647241
North Ayrshire,2012-14,Female,85 to 89,Lower_CI,6.108747106
North Ayrshire,2012-14,Female,85 to 89,Upper_CI,6.728547375
North Ayrshire,2012-14,Female,90 and over,Estimate,4.557915058
North Ayrshire,2012-14,Female,90 and over,Lower_CI,4.165399009
North Ayrshire,2012-14,Female,90 and over,Upper_CI,4.950431107
North Lanarkshire,2012-14,Male,0,Estimate,75.37015238
North Lanarkshire,2012-14,Male,0,Lower_CI,74.98588636
North Lanarkshire,2012-14,Male,0,Upper_CI,75.7544184
North Lanarkshire,2012-14,Male,1 to 4,Estimate,74.7445601
North Lanarkshire,2012-14,Male,1 to 4,Lower_CI,74.38335241
North Lanarkshire,2012-14,Male,1 to 4,Upper_CI,75.10576778
North Lanarkshire,2012-14,Male,5 to 9,Estimate,70.76820917
North Lanarkshire,2012-14,Male,5 to 9,Lower_CI,70.40837418
North Lanarkshire,2012-14,Male,5 to 9,Upper_CI,71.12804417
North Lanarkshire,2012-14,Male,10 to 14,Estimate,65.81194421
North Lanarkshire,2012-14,Male,10 to 14,Lower_CI,65.45444038
North Lanarkshire,2012-14,Male,10 to 14,Upper_CI,66.16944805
North Lanarkshire,2012-14,Male,15 to 19,Estimate,60.82256079
North Lanarkshire,2012-14,Male,15 to 19,Lower_CI,60.46560309
North Lanarkshire,2012-14,Male,15 to 19,Upper_CI,61.17951848
North Lanarkshire,2012-14,Male,20 to 24,Estimate,55.90295765
North Lanarkshire,2012-14,Male,20 to 24,Lower_CI,55.54939358
North Lanarkshire,2012-14,Male,20 to 24,Upper_CI,56.25652171
North Lanarkshire,2012-14,Male,25 to 29,Estimate,51.0702549
North Lanarkshire,2012-14,Male,25 to 29,Lower_CI,50.72326909
North Lanarkshire,2012-14,Male,25 to 29,Upper_CI,51.41724072
North Lanarkshire,2012-14,Male,30 to 34,Estimate,46.33479441
North Lanarkshire,2012-14,Male,30 to 34,Lower_CI,45.99786234
North Lanarkshire,2012-14,Male,30 to 34,Upper_CI,46.67172648
North Lanarkshire,2012-14,Male,35 to 39,Estimate,41.66948937
North Lanarkshire,2012-14,Male,35 to 39,Lower_CI,41.34327787
North Lanarkshire,2012-14,Male,35 to 39,Upper_CI,41.99570087
North Lanarkshire,2012-14,Male,40 to 44,Estimate,37.11815175
North Lanarkshire,2012-14,Male,40 to 44,Lower_CI,36.80534299
North Lanarkshire,2012-14,Male,40 to 44,Upper_CI,37.43096051
North Lanarkshire,2012-14,Male,45 to 49,Estimate,32.70480228
North Lanarkshire,2012-14,Male,45 to 49,Lower_CI,32.40451393
North Lanarkshire,2012-14,Male,45 to 49,Upper_CI,33.00509063
North Lanarkshire,2012-14,Male,50 to 54,Estimate,28.34714479
North Lanarkshire,2012-14,Male,50 to 54,Lower_CI,28.05680439
North Lanarkshire,2012-14,Male,50 to 54,Upper_CI,28.6374852
North Lanarkshire,2012-14,Male,55 to 59,Estimate,24.10692929
North Lanarkshire,2012-14,Male,55 to 59,Lower_CI,23.82682996
North Lanarkshire,2012-14,Male,55 to 59,Upper_CI,24.38702861
North Lanarkshire,2012-14,Male,60 to 64,Estimate,20.08555233
North Lanarkshire,2012-14,Male,60 to 64,Lower_CI,19.81771118
North Lanarkshire,2012-14,Male,60 to 64,Upper_CI,20.35339348
North Lanarkshire,2012-14,Male,65 to 69,Estimate,16.29574648
North Lanarkshire,2012-14,Male,65 to 69,Lower_CI,16.03925643
North Lanarkshire,2012-14,Male,65 to 69,Upper_CI,16.55223652
North Lanarkshire,2012-14,Male,70 to 74,Estimate,12.93433643
North Lanarkshire,2012-14,Male,70 to 74,Lower_CI,12.68624235
North Lanarkshire,2012-14,Male,70 to 74,Upper_CI,13.18243052
North Lanarkshire,2012-14,Male,75 to 79,Estimate,9.93274741
North Lanarkshire,2012-14,Male,75 to 79,Lower_CI,9.690399436
North Lanarkshire,2012-14,Male,75 to 79,Upper_CI,10.17509538
North Lanarkshire,2012-14,Male,80 to 84,Estimate,7.563453914
North Lanarkshire,2012-14,Male,80 to 84,Lower_CI,7.314486724
North Lanarkshire,2012-14,Male,80 to 84,Upper_CI,7.812421104
North Lanarkshire,2012-14,Male,85 to 89,Estimate,5.393042486
North Lanarkshire,2012-14,Male,85 to 89,Lower_CI,5.101445716
North Lanarkshire,2012-14,Male,85 to 89,Upper_CI,5.684639256
North Lanarkshire,2012-14,Male,90 and over,Estimate,4.288961039
North Lanarkshire,2012-14,Male,90 and over,Lower_CI,3.809964016
North Lanarkshire,2012-14,Male,90 and over,Upper_CI,4.767958062
North Lanarkshire,2012-14,Female,0,Estimate,79.6165876
North Lanarkshire,2012-14,Female,0,Lower_CI,79.27473002
North Lanarkshire,2012-14,Female,0,Upper_CI,79.95844518
North Lanarkshire,2012-14,Female,1 to 4,Estimate,78.92086581
North Lanarkshire,2012-14,Female,1 to 4,Lower_CI,78.6034371
North Lanarkshire,2012-14,Female,1 to 4,Upper_CI,79.23829451
North Lanarkshire,2012-14,Female,5 to 9,Estimate,74.94669876
North Lanarkshire,2012-14,Female,5 to 9,Lower_CI,74.631189
North Lanarkshire,2012-14,Female,5 to 9,Upper_CI,75.26220853
North Lanarkshire,2012-14,Female,10 to 14,Estimate,69.95899224
North Lanarkshire,2012-14,Female,10 to 14,Lower_CI,69.64435035
North Lanarkshire,2012-14,Female,10 to 14,Upper_CI,70.27363414
North Lanarkshire,2012-14,Female,15 to 19,Estimate,64.95899224
North Lanarkshire,2012-14,Female,15 to 19,Lower_CI,64.64435035
North Lanarkshire,2012-14,Female,15 to 19,Upper_CI,65.27363414
North Lanarkshire,2012-14,Female,20 to 24,Estimate,60.04126173
North Lanarkshire,2012-14,Female,20 to 24,Lower_CI,59.73141323
North Lanarkshire,2012-14,Female,20 to 24,Upper_CI,60.35111023
North Lanarkshire,2012-14,Female,25 to 29,Estimate,55.11471475
North Lanarkshire,2012-14,Female,25 to 29,Lower_CI,54.8086801
North Lanarkshire,2012-14,Female,25 to 29,Upper_CI,55.4207494
North Lanarkshire,2012-14,Female,30 to 34,Estimate,50.19480291
North Lanarkshire,2012-14,Female,30 to 34,Lower_CI,49.89235498
North Lanarkshire,2012-14,Female,30 to 34,Upper_CI,50.49725083
North Lanarkshire,2012-14,Female,35 to 39,Estimate,45.34833743
North Lanarkshire,2012-14,Female,35 to 39,Lower_CI,45.05179885
North Lanarkshire,2012-14,Female,35 to 39,Upper_CI,45.64487601
North Lanarkshire,2012-14,Female,40 to 44,Estimate,40.57327003
North Lanarkshire,2012-14,Female,40 to 44,Lower_CI,40.28497475
North Lanarkshire,2012-14,Female,40 to 44,Upper_CI,40.86156532
North Lanarkshire,2012-14,Female,45 to 49,Estimate,35.89442384
North Lanarkshire,2012-14,Female,45 to 49,Lower_CI,35.61430199
North Lanarkshire,2012-14,Female,45 to 49,Upper_CI,36.17454569
North Lanarkshire,2012-14,Female,50 to 54,Estimate,31.26128477
North Lanarkshire,2012-14,Female,50 to 54,Lower_CI,30.98841536
North Lanarkshire,2012-14,Female,50 to 54,Upper_CI,31.53415419
North Lanarkshire,2012-14,Female,55 to 59,Estimate,26.7433764
North Lanarkshire,2012-14,Female,55 to 59,Lower_CI,26.47902334
North Lanarkshire,2012-14,Female,55 to 59,Upper_CI,27.00772945
North Lanarkshire,2012-14,Female,60 to 64,Estimate,22.48545716
North Lanarkshire,2012-14,Female,60 to 64,Lower_CI,22.23349294
North Lanarkshire,2012-14,Female,60 to 64,Upper_CI,22.73742137
North Lanarkshire,2012-14,Female,65 to 69,Estimate,18.47653911
North Lanarkshire,2012-14,Female,65 to 69,Lower_CI,18.23920254
North Lanarkshire,2012-14,Female,65 to 69,Upper_CI,18.71387569
North Lanarkshire,2012-14,Female,70 to 74,Estimate,14.74219299
North Lanarkshire,2012-14,Female,70 to 74,Lower_CI,14.51913133
North Lanarkshire,2012-14,Female,70 to 74,Upper_CI,14.96525464
North Lanarkshire,2012-14,Female,75 to 79,Estimate,11.36116535
North Lanarkshire,2012-14,Female,75 to 79,Lower_CI,11.15356987
North Lanarkshire,2012-14,Female,75 to 79,Upper_CI,11.56876082
North Lanarkshire,2012-14,Female,80 to 84,Estimate,8.290546654
North Lanarkshire,2012-14,Female,80 to 84,Lower_CI,8.090337724
North Lanarkshire,2012-14,Female,80 to 84,Upper_CI,8.490755583
North Lanarkshire,2012-14,Female,85 to 89,Estimate,5.913658096
North Lanarkshire,2012-14,Female,85 to 89,Lower_CI,5.705294263
North Lanarkshire,2012-14,Female,85 to 89,Upper_CI,6.122021929
North Lanarkshire,2012-14,Female,90 and over,Estimate,4.074251497
North Lanarkshire,2012-14,Female,90 and over,Lower_CI,3.797900734
North Lanarkshire,2012-14,Female,90 and over,Upper_CI,4.35060226
Orkney Islands,2012-14,Male,0,Estimate,78.65080426
Orkney Islands,2012-14,Male,0,Lower_CI,77.04722949
Orkney Islands,2012-14,Male,0,Upper_CI,80.25437903
Orkney Islands,2012-14,Male,1 to 4,Estimate,77.88327186
Orkney Islands,2012-14,Male,1 to 4,Lower_CI,76.3410411
Orkney Islands,2012-14,Male,1 to 4,Upper_CI,79.42550263
Orkney Islands,2012-14,Male,5 to 9,Estimate,74.10482886
Orkney Islands,2012-14,Male,5 to 9,Lower_CI,72.6204907
Orkney Islands,2012-14,Male,5 to 9,Upper_CI,75.58916702
Orkney Islands,2012-14,Male,10 to 14,Estimate,69.31686567
Orkney Islands,2012-14,Male,10 to 14,Lower_CI,67.88749537
Orkney Islands,2012-14,Male,10 to 14,Upper_CI,70.74623596
Orkney Islands,2012-14,Male,15 to 19,Estimate,64.31686567
Orkney Islands,2012-14,Male,15 to 19,Lower_CI,62.88749537
Orkney Islands,2012-14,Male,15 to 19,Upper_CI,65.74623596
Orkney Islands,2012-14,Male,20 to 24,Estimate,59.31686567
Orkney Islands,2012-14,Male,20 to 24,Lower_CI,57.88749537
Orkney Islands,2012-14,Male,20 to 24,Upper_CI,60.74623596
Orkney Islands,2012-14,Male,25 to 29,Estimate,54.47579396
Orkney Islands,2012-14,Male,25 to 29,Lower_CI,53.0767793
Orkney Islands,2012-14,Male,25 to 29,Upper_CI,55.87480863
Orkney Islands,2012-14,Male,30 to 34,Estimate,50.08583849
Orkney Islands,2012-14,Male,30 to 34,Lower_CI,48.80449379
Orkney Islands,2012-14,Male,30 to 34,Upper_CI,51.3671832
Orkney Islands,2012-14,Male,35 to 39,Estimate,45.54324803
Orkney Islands,2012-14,Male,35 to 39,Lower_CI,44.35873681
Orkney Islands,2012-14,Male,35 to 39,Upper_CI,46.72775924
Orkney Islands,2012-14,Male,40 to 44,Estimate,40.81481426
